date,ph,ec,tds,pss,c
02/21/2016 23:09:07,8.1522,55522.64453,29982.22852,36.775,22.5
02/21/2016 23:14:08,8.152,55491.39844,29965.35547,36.754,22.5625
02/21/2016 23:24:10,8.1506,55568.32422,30006.89258,36.813,22.625
02/21/2016 23:29:11,8.1492,55518.28516,29979.87305,36.776,22.6875
02/21/2016 23:34:12,8.1508,55453.08203,29944.66406,36.729,22.75
02/21/2016 23:39:13,8.1494,55489.6875,29964.42969,36.758,22.75
02/21/2016 23:44:14,8.1486,55488.46875,29963.77148,36.757,22.8125
02/21/2016 23:49:15,8.151,55449.32031,29942.63086,36.729,22.8625
02/21/2016 23:54:16,8.1556,55458.24609,29947.45313,36.737,22.89375
02/21/2016 23:59:49,8.1545,55504.51953,29972.4375,36.773,22.9375
02/22/2016 00:04:18,8.1555,55503.85156,29972.08008,36.774,22.99375
02/22/2016 00:09:28,8.1557,55529.64063,29986.00586,36.795,23
02/22/2016 00:14:20,8.1549,55491.76172,29965.54883,36.768,23.0625
02/22/2016 00:19:21,8.1523,55487.15625,29963.06445,36.762,23.09375
02/22/2016 00:24:22,8.1539,55475.90234,29956.98828,36.756,23.125
02/22/2016 00:34:24,8.1537,55504.44922,29972.40234,36.779,23.1875
02/22/2016 00:39:25,8.1534,55444.18359,29939.85742,36.735,23.2375
02/22/2016 00:49:28,8.1512,55574.52734,30010.24414,36.834,23.3125
02/22/2016 00:54:29,8.1511,55547.19922,29995.48633,36.816,23.3625
02/22/2016 01:09:32,8.1462,55609.41406,30029.08008,36.864,23.4375
02/22/2016 01:14:33,8.1457,55484.02344,29961.36914,36.77,23.48125
02/22/2016 01:19:34,8.1436,55544.96484,29994.2793,36.817,23.5
02/22/2016 01:29:36,8.1395,55649.57031,30050.76758,36.896,23.5625
02/22/2016 01:34:37,8.139,55613.89844,30031.50391,36.87,23.625
02/22/2016 01:39:38,8.1367,55596.49219,30022.10352,36.857,23.625
02/22/2016 01:59:42,8.1304,55485.30859,29962.06445,36.778,23.75
02/22/2016 02:04:43,8.1288,55672.57031,30063.1875,36.917,23.775
02/22/2016 02:09:44,8.125,55628.00391,30039.12109,36.886,23.8125
02/22/2016 02:14:45,8.1267,55655.375,30053.90039,36.905,23.81875
02/22/2016 02:19:46,8.1236,55582.98828,30014.8125,36.852,23.875
02/22/2016 02:24:47,8.1212,55658.50781,30055.59375,36.907,23.875
02/22/2016 02:34:49,8.1163,55676.10938,30065.09961,36.925,23.9375
02/22/2016 02:39:50,8.1128,55662.92188,30057.97461,36.913,23.94375
02/22/2016 02:44:51,8.1098,55591.22266,30019.26172,36.86,23.99375
02/22/2016 02:49:52,8.1092,55750.3125,30105.16797,36.98,24
02/22/2016 02:54:53,8.1072,55677.67578,30065.94141,36.926,24.05625
02/22/2016 02:59:54,8.1045,55702.64844,30079.42969,36.947,24.0625
02/22/2016 03:04:55,8.1039,55649,30050.46094,36.905,24.075
02/22/2016 03:09:56,8.1014,55627.48438,30038.8418,36.89,24.11875
02/22/2016 03:14:57,8.0982,55656.84375,30054.69336,36.912,24.125
02/22/2016 03:19:58,8.0952,55644.80859,30048.19531,36.904,24.1375
02/22/2016 03:24:59,8.0949,55708.46094,30082.56641,36.951,24.1875
02/22/2016 03:30:00,8.0888,55677.72656,30065.9707,36.93,24.1875
02/22/2016 03:35:01,8.0888,55634.44922,30042.60352,36.896,24.2
02/22/2016 03:50:04,8.0808,55630.02734,30040.21484,36.896,24.25
02/22/2016 03:55:05,8.0783,55550.01172,29997.00391,36.835,24.29375
02/22/2016 04:00:06,8.0744,55509.78516,29975.28516,36.806,24.3125
02/22/2016 04:05:07,8.0727,55557.73828,30001.17578,36.842,24.31875
02/22/2016 04:10:08,8.0683,55564.70703,30004.93945,36.847,24.36875
02/22/2016 04:15:09,8.0669,55542.80469,29993.11133,36.83,24.375
02/22/2016 04:20:10,8.0629,55581.39453,30013.95313,36.861,24.375
02/22/2016 04:25:11,8.0604,55587.64844,30017.32813,36.866,24.4125
02/22/2016 04:30:12,8.0533,55556.17188,30000.33008,36.841,24.4375
02/22/2016 04:35:13,8.0517,55628.25391,30039.25586,36.897,24.4375
02/22/2016 04:40:14,8.0485,55642.26563,30046.82031,36.907,24.45625
02/22/2016 04:45:15,8.0453,55505.64063,29973.04492,36.807,24.49375
02/22/2016 04:50:16,8.041,55538.42969,29990.75,36.83,24.5
02/22/2016 04:55:17,8.0398,55594.44531,30021.00195,36.873,24.5
02/22/2016 05:00:18,8.0382,55502.32422,29971.25586,36.803,24.5
02/22/2016 05:10:20,8.0319,55631.83594,30041.1875,36.901,24.55625
02/22/2016 05:25:24,8.024,55642.03906,30046.70313,36.909,24.56875
02/22/2016 05:30:24,8.022,55457.5625,29947.08203,36.772,24.625
02/22/2016 05:40:27,8.0155,55743.18359,30101.32031,36.986,24.625
02/22/2016 05:50:29,8.0099,55558.66797,30001.67969,36.849,24.625
02/22/2016 05:55:30,8.0072,55455.37109,29945.89648,36.77,24.64375
02/22/2016 06:00:31,8.003,55481.30859,29959.90625,36.792,24.6875
02/22/2016 06:10:33,7.9991,55470.72656,29954.19141,36.784,24.6875
02/22/2016 06:20:35,7.9935,55488.40625,29963.73828,36.796,24.70625
02/22/2016 06:25:36,7.9917,55593.14063,30020.29492,36.874,24.725
02/22/2016 06:30:37,7.9895,55480.46094,29959.44922,36.79,24.74375
02/22/2016 06:35:38,7.9884,55531.01563,29986.74414,36.83,24.75
02/22/2016 06:40:39,7.9841,55548.89453,29996.40039,36.843,24.75
02/22/2016 06:45:40,7.9834,55462.50391,29949.74805,36.778,24.75
02/22/2016 06:50:41,7.9794,55474.40625,29956.17773,36.786,24.75625
02/22/2016 06:55:42,7.9785,55550.85156,29997.45898,36.844,24.78125
02/22/2016 07:00:43,7.9772,55420.70703,29927.18164,36.747,24.7875
02/22/2016 07:05:44,7.9722,55500.75391,29970.40234,36.806,24.80625
02/22/2016 07:15:46,7.9682,55530.87109,29986.66797,36.832,24.8125
02/22/2016 07:25:48,7.9636,55547.78516,29995.80273,36.842,24.8125
02/22/2016 07:40:51,7.9584,55591.01172,30019.14453,36.875,24.8375
02/22/2016 07:45:52,7.9551,55472.50781,29955.15234,36.787,24.8375
02/22/2016 07:50:53,7.952,55482.27734,29960.42773,36.794,24.86875
02/22/2016 07:55:54,7.9516,55638.88672,30044.99805,36.913,24.875
02/22/2016 08:00:55,7.9487,55454.26563,29945.30273,36.774,24.875
02/22/2016 08:05:56,7.9476,55495.61719,29967.63281,36.806,24.875
02/22/2016 08:10:57,7.9448,55439.21094,29937.17188,36.763,24.875
02/22/2016 08:15:58,7.945,55420.93359,29927.30273,36.75,24.875
02/22/2016 08:20:59,7.9421,55403.82813,29918.06445,36.735,24.875
02/22/2016 08:31:01,7.9375,55568.5625,30007.02148,36.862,24.9375
02/22/2016 08:36:02,7.937,55428.36328,29931.3125,36.756,24.9375
02/22/2016 08:46:04,7.9314,55419.72656,29926.65234,36.75,24.9375
02/22/2016 08:51:05,7.929,55469.87891,29953.73438,36.787,24.9375
02/22/2016 09:01:07,7.9263,55521.5,29981.60742,36.825,24.91875
02/22/2016 09:06:08,7.9231,55509.29297,29975.01953,36.815,24.9
02/22/2016 09:11:09,7.9203,55589.93359,30018.56445,36.875,24.875
02/22/2016 09:21:11,7.9197,55562.23828,30003.60742,36.854,24.875
02/22/2016 09:26:12,7.9173,55475.65625,29956.85547,36.791,24.86875
02/22/2016 09:31:16,7.9153,55454.53125,29945.44336,36.774,24.86875
02/22/2016 09:41:16,7.9139,55450.875,29943.47266,36.77,24.8125
02/22/2016 09:51:18,7.9103,55468.05469,29952.74805,36.784,24.8125
02/22/2016 09:56:19,7.9107,55478.48438,29958.38086,36.79,24.8125
02/22/2016 10:01:20,7.9099,55518.01953,29979.72852,36.822,24.78125
02/22/2016 10:06:21,7.9092,55473.23828,29955.54688,36.786,24.7625
02/22/2016 10:11:22,7.9073,55602.34766,30025.26758,36.881,24.75625
02/22/2016 10:16:23,7.9055,55595.82422,30021.74414,36.877,24.75
02/22/2016 10:21:24,7.9056,55551.96875,29998.06055,36.845,24.75
02/22/2016 10:26:25,7.9048,55538.84375,29990.97461,36.836,24.75
02/22/2016 10:31:26,7.9031,55580.57813,30013.50977,36.867,24.7375
02/22/2016 10:36:27,7.9019,55603.9375,30026.12695,36.881,24.7
02/22/2016 10:41:28,7.8985,55549.67578,29996.82227,36.841,24.6875
02/22/2016 10:46:29,7.8974,55606.41406,30027.46484,36.884,24.6875
02/22/2016 10:56:31,7.8965,55567.33984,30006.36133,36.854,24.6875
02/22/2016 11:01:32,7.8951,55705.47656,30080.95508,36.957,24.6625
02/22/2016 11:11:34,7.8921,55688.85547,30071.98047,36.944,24.625
02/22/2016 11:16:35,7.8922,55621.24609,30035.46875,36.895,24.625
02/22/2016 11:26:37,7.8927,55708.96484,30082.83984,36.961,24.6125
02/22/2016 11:31:38,7.8893,55684.53125,30069.64453,36.941,24.59375
02/22/2016 11:36:39,7.8893,55723.76172,30090.82813,36.971,24.5625
02/22/2016 11:41:40,7.8904,55552.12109,29998.14453,36.841,24.5625
02/22/2016 11:46:41,7.8891,55651.67578,30051.9043,36.915,24.5625
02/22/2016 11:51:42,7.8864,55632.41797,30041.50391,36.902,24.55
02/22/2016 11:56:43,7.8878,55673.04688,30063.44531,36.933,24.525
02/22/2016 12:01:44,7.8887,55700.16797,30078.08789,36.952,24.5125
02/22/2016 12:06:45,7.886,55644.56641,30048.06445,36.91,24.5
02/22/2016 12:11:46,7.8849,55678.85547,30066.58203,36.934,24.49375
02/22/2016 12:21:48,7.885,55732.26563,30095.42188,36.976,24.48125
02/22/2016 12:26:49,7.8833,55800.8125,30132.43945,37.026,24.4875
02/22/2016 12:36:51,7.8787,55818.4375,30141.95508,37.04,24.5
02/22/2016 12:41:52,7.8804,55737.61328,30098.31055,36.979,24.5
02/22/2016 12:46:53,7.8789,55639.77344,30045.47656,36.907,24.50625
02/22/2016 12:51:54,7.8759,55567.79297,30006.60742,36.853,24.50625
02/22/2016 12:56:55,7.8761,55668.66797,30061.07813,36.929,24.55
02/22/2016 13:01:56,7.8749,55600.90234,30024.48633,36.879,24.5625
02/22/2016 13:06:57,7.874,55857.46875,30163.03125,37.072,24.5625
02/22/2016 13:11:58,7.8732,55587.12109,30017.04297,36.869,24.56875
02/22/2016 13:16:59,7.8727,55697.51172,30076.6543,36.951,24.58125
02/22/2016 13:22:00,7.8702,55691.64453,30073.48633,36.946,24.6125
02/22/2016 13:27:01,7.8683,55655.8125,30054.13867,36.92,24.625
02/22/2016 13:32:02,7.8673,55634.98828,30042.89258,36.906,24.625
02/22/2016 13:42:04,7.866,55569.63281,30007.59766,36.856,24.65625
02/22/2016 13:47:05,7.864,55586.01563,30016.44727,36.869,24.6625
02/22/2016 13:52:06,7.8635,55643.16406,30047.30859,36.912,24.68125
02/22/2016 13:57:07,7.8606,55634.80859,30042.79492,36.906,24.6875
02/22/2016 14:02:08,7.8619,55703.15234,30079.70117,36.957,24.6875
02/22/2016 14:07:09,7.861,55656.93359,30054.74219,36.923,24.6875
02/22/2016 14:12:10,7.8581,55663.23438,30058.14648,36.928,24.70625
02/22/2016 14:17:12,7.8587,55659.88281,30056.33203,36.925,24.725
02/22/2016 14:22:12,7.8553,55541.48828,29992.40234,36.837,24.75
02/22/2016 14:27:13,7.8565,55625.36328,30037.69531,36.901,24.75
02/22/2016 14:32:14,7.8533,55662.50781,30057.75391,36.929,24.75
02/22/2016 14:37:16,7.8521,55610.82813,30029.84766,36.889,24.75
02/22/2016 14:47:18,7.8497,55691.28906,30073.29688,36.949,24.775
02/22/2016 14:52:19,7.85,55615.49609,30032.36523,36.892,24.7625
02/22/2016 14:57:20,7.8504,55604.88672,30026.63477,36.885,24.80625
02/22/2016 15:12:23,7.8453,55600.1875,30024.09961,36.882,24.8125
02/22/2016 15:17:24,7.8432,55519.11328,29980.31836,36.822,24.8125
02/22/2016 15:22:25,7.8451,55510.47656,29975.6582,36.815,24.8125
02/22/2016 15:27:26,7.8453,55281.33203,29851.91992,36.645,24.8125
02/22/2016 15:32:27,7.8448,55331.52344,29879.01953,36.681,24.83125
02/22/2016 15:37:28,7.8424,55313.46875,29869.27344,36.668,24.83125
02/22/2016 15:42:29,7.8408,55297.96484,29860.89844,36.656,24.85625
02/22/2016 15:47:30,7.84,55300.76953,29862.41602,36.66,24.875
02/22/2016 16:02:33,7.8412,55308.12109,29866.38477,36.665,24.88125
02/22/2016 16:12:35,7.8478,55238.40234,29828.73438,36.612,24.88125
02/22/2016 16:17:36,7.8496,55460.12891,29948.46875,36.779,24.875
02/22/2016 16:22:37,7.8526,55340.40234,29883.81641,36.687,24.875
02/22/2016 16:27:38,7.8544,55359.82813,29894.30664,36.704,24.875
02/22/2016 16:42:41,7.8626,55256.9375,29838.74414,36.625,24.875
02/22/2016 16:47:42,7.864,55278.44922,29850.36133,36.642,24.875
02/22/2016 17:02:45,7.8771,55357.40234,29892.99609,36.7,24.85625
02/22/2016 17:07:46,7.8787,55380.79297,29905.62695,36.718,24.85
02/22/2016 17:12:47,7.8822,55371.83594,29900.78711,36.711,24.84375
02/22/2016 17:17:48,7.884,55362.34375,29895.66211,36.704,24.85625
02/22/2016 17:22:49,7.89,55400.52344,29916.2793,36.733,24.85
02/22/2016 17:32:51,7.8934,55392.47656,29911.93555,36.727,24.8375
02/22/2016 17:37:52,7.8971,55424.20703,29929.07031,36.749,24.83125
02/22/2016 17:42:53,7.9015,55376.30859,29903.20508,36.715,24.825
02/22/2016 17:47:54,7.9031,55507.75781,29974.1875,36.812,24.8125
02/22/2016 17:52:55,7.9062,55467.29297,29952.33789,36.782,24.81875
02/22/2016 17:57:56,7.9078,55451.08594,29943.58789,36.772,24.83125
02/22/2016 18:02:57,7.9129,55254.47266,29837.41406,36.624,24.8125
02/22/2016 18:07:58,7.9163,55288.71094,29855.90234,36.648,24.81875
02/22/2016 18:12:59,7.9175,55422.55078,29928.17578,36.749,24.81875
02/22/2016 18:18:00,7.9193,55476.99609,29957.57422,36.789,24.825
02/22/2016 18:23:01,7.9233,55588.60938,30017.84766,36.873,24.8125
02/22/2016 18:28:02,7.9238,55360.77734,29894.82031,36.702,24.8125
02/22/2016 18:33:03,7.9265,55381.07422,29905.7793,36.717,24.81875
02/22/2016 18:43:05,7.9325,55344.25781,29885.89648,36.691,24.81875
02/22/2016 18:48:06,7.9374,55450.21484,29943.11523,36.769,24.8125
02/22/2016 18:53:07,7.9377,55446.40234,29941.05664,36.766,24.8125
02/22/2016 18:58:08,7.9422,55418.13672,29925.79102,36.746,24.825
02/22/2016 19:03:09,7.9468,55377.47656,29903.83594,36.716,24.8125
02/22/2016 19:08:10,7.9461,55505.28906,29972.85156,36.81,24.8125
02/22/2016 19:13:12,7.9483,55350.66797,29889.35938,36.695,24.8125
02/22/2016 19:18:13,7.9536,55284.39063,29853.56836,36.646,24.81875
02/22/2016 19:23:14,7.9548,55372.11328,29900.93945,36.712,24.8125
02/22/2016 19:28:15,7.9592,55392.67969,29912.04492,36.726,24.8125
02/22/2016 19:33:16,7.9603,55388.44531,29909.75977,36.724,24.8125
02/22/2016 19:38:17,7.9612,55402.85547,29917.53906,36.734,24.81875
02/22/2016 19:43:21,7.964,55380.22656,29905.32227,36.717,24.81875
02/22/2016 19:48:19,7.9672,55424.55469,29929.25781,36.751,24.81875
02/22/2016 19:53:20,7.9677,55368.50391,29898.99023,36.709,24.8125
02/22/2016 19:58:21,7.9707,55340.16797,29883.69141,36.688,24.825
02/22/2016 20:03:22,8.0066,55364.23438,29896.68359,36.706,24.81875
02/22/2016 20:13:24,8.0932,55346.55859,29887.14063,36.691,24.825
02/22/2016 20:18:25,8.0925,55475.86328,29956.96289,36.789,24.825
02/22/2016 20:33:28,8.0998,55361.86719,29895.40625,36.705,24.84375
02/22/2016 20:38:29,8.1001,55379.24609,29904.79297,36.716,24.8375
02/22/2016 20:43:30,8.1014,55313.58594,29869.33398,36.667,24.85625
02/22/2016 20:48:31,8.102,55373.76563,29901.83203,36.713,24.83125
02/22/2016 20:58:33,8.104,55644.98828,30048.29492,36.916,24.83125
02/22/2016 21:08:35,8.1049,55427.26953,29930.72656,36.752,24.83125
02/22/2016 21:13:36,8.1057,55445.44141,29940.53711,36.766,24.83125
02/22/2016 21:18:37,8.1077,55506.3125,29973.40625,36.812,24.85
02/22/2016 21:23:38,8.1061,55533.85547,29988.2793,36.831,24.81875
02/22/2016 21:28:39,8.1072,55577.46484,30011.83008,36.865,24.8125
02/22/2016 21:33:40,8.1078,55426.94922,29930.55273,36.752,24.825
02/22/2016 21:38:41,8.1088,55373.04688,29901.44531,36.713,24.85
02/22/2016 21:43:42,8.1073,55481.59375,29960.06055,36.793,24.81875
02/22/2016 21:48:43,8.1106,55587.15234,30017.0625,36.873,24.83125
02/22/2016 21:53:44,8.1112,55456.17969,29946.33594,36.774,24.8125
02/22/2016 21:58:45,8.111,55405.91016,29919.19141,36.737,24.825
02/22/2016 22:03:46,8.1118,55322.28125,29874.03125,36.673,24.83125
02/22/2016 22:08:47,8.1114,55575.43359,30010.73438,36.864,24.825
02/22/2016 22:13:48,8.1139,55479.45313,29958.9043,36.791,24.83125
02/22/2016 22:18:49,8.1145,55541.03125,29992.1543,36.838,24.8125
02/22/2016 22:23:52,8.1132,55488.51172,29963.79688,36.799,24.8125
02/22/2016 22:28:53,8.1137,55459.41406,29948.08203,36.776,24.825
02/22/2016 22:33:54,8.1153,55391.83594,29911.58984,36.725,24.8125
02/22/2016 22:38:55,8.1134,55391.46484,29911.38867,36.726,24.825
02/22/2016 22:53:58,8.1175,55593.39063,30020.42969,36.876,24.81875
02/22/2016 22:58:59,8.1198,55500.19531,29970.10352,36.807,24.81875
02/22/2016 23:04:00,8.1182,55467.94531,29952.6875,36.782,24.81875
02/22/2016 23:39:07,8.1228,55484.35156,29961.54883,36.795,24.81875
02/22/2016 23:44:09,8.1242,55439.91797,29937.55664,36.764,24.81875
02/22/2016 23:49:09,8.1257,55530.73047,29986.59375,36.832,24.8125
02/22/2016 23:54:10,8.1261,55539.39453,29991.27344,36.836,24.8125
02/22/2016 23:59:12,8.1276,55591.47266,30019.39453,36.877,24.8125
02/23/2016 00:04:13,8.1287,55523.62109,29982.75391,36.825,24.8125
02/23/2016 00:09:14,8.1281,55510.17188,29975.49219,36.813,24.8125
02/23/2016 00:14:15,8.1294,55481.44141,29959.97656,36.793,24.8125
02/23/2016 00:19:16,8.1291,55563.84375,30004.47461,36.854,24.8125
02/23/2016 00:24:17,8.1305,55532.85938,29987.74219,36.833,24.8125
02/23/2016 00:29:18,8.1308,55545.80469,29994.73438,36.842,24.8125
02/23/2016 00:34:19,8.1321,55530.85938,29986.66211,36.829,24.8125
02/23/2016 00:39:20,8.134,55517.23438,29979.30664,36.821,24.8125
02/23/2016 00:44:21,8.1347,55583.15234,30014.90039,36.869,24.8125
02/23/2016 00:49:22,8.1341,55536.88672,29989.91992,36.835,24.8125
02/23/2016 00:54:23,8.134,55441.26172,29938.27734,36.763,24.8125
02/23/2016 00:59:24,8.1359,55577.60547,30011.9043,36.866,24.8125
02/23/2016 01:04:25,8.1373,55593.17578,30020.3125,36.877,24.8125
02/23/2016 01:09:26,8.1345,55489.82813,29964.50586,36.799,24.8125
02/23/2016 01:14:27,8.1351,55524.32422,29983.13281,36.826,24.8125
02/23/2016 01:19:28,8.1345,55522.87891,29982.35352,36.824,24.8125
02/23/2016 01:24:29,8.1339,55511.65625,29976.29297,36.816,24.8125
02/23/2016 01:29:30,8.1358,55588.44922,30017.76367,36.874,24.8
02/23/2016 01:34:31,8.1342,55467.15234,29952.26172,36.783,24.8125
02/23/2016 01:39:32,8.1323,55612.28906,30030.63672,36.89,24.8
02/23/2016 01:44:33,8.1314,55486.15625,29962.52344,36.798,24.79375
02/23/2016 01:49:34,8.1324,55509.01953,29974.86914,36.814,24.78125
02/23/2016 01:54:35,8.1321,55592.18359,30019.77734,36.875,24.76875
02/23/2016 01:59:36,8.1311,55604.16016,30026.24414,36.885,24.75
02/23/2016 02:04:37,8.1302,55589.03906,30018.07813,36.871,24.75
02/23/2016 02:09:38,8.1303,55498.43359,29969.15234,36.805,24.75
02/23/2016 02:14:39,8.1271,55713.48438,30085.28125,36.966,24.75
02/23/2016 02:19:40,8.1272,55475.30859,29956.66406,36.787,24.75
02/23/2016 02:24:41,8.1225,55610.50781,30029.66992,36.889,24.75
02/23/2016 02:29:42,8.1231,55587.66016,30017.33789,36.871,24.75
02/23/2016 02:34:43,8.1232,55610.60156,30029.72461,36.888,24.75
02/23/2016 02:39:44,8.1231,55618.02734,30033.73438,36.894,24.725
02/23/2016 02:44:45,8.1205,55663.40625,30058.23828,36.928,24.74375
02/23/2016 02:49:46,8.1205,55737.89844,30098.46484,36.984,24.7
02/23/2016 02:54:47,8.1156,55628.35938,30039.3125,36.901,24.70625
02/23/2016 02:59:48,8.1154,55663.88281,30058.49414,36.928,24.7
02/23/2016 03:04:49,8.114,55704.74609,30080.5625,36.958,24.6875
02/23/2016 03:09:50,8.1117,55617.08594,30033.22461,36.893,24.6875
02/23/2016 03:14:51,8.1106,55652.45703,30052.32617,36.919,24.6875
02/23/2016 03:19:52,8.1082,55635.02734,30042.91211,36.907,24.6875
02/23/2016 03:24:53,8.1067,55644.16797,30047.85156,36.913,24.6875
02/23/2016 03:29:54,8.1062,55599.67578,30023.82227,36.878,24.6875
02/23/2016 03:34:55,8.1051,55650.90625,30051.48633,36.916,24.68125
02/23/2016 03:39:56,8.1049,55672.96094,30063.39648,36.933,24.66875
02/23/2016 03:44:57,8.0984,55785.75781,30124.30859,37.019,24.64375
02/23/2016 03:49:58,8.0966,55730.375,30094.40039,36.977,24.65625
02/23/2016 03:55:00,8.0921,55789.25391,30126.19531,37.021,24.625
02/23/2016 04:00:00,8.0912,55706.27734,30081.39258,36.958,24.63125
02/23/2016 04:05:01,8.0885,55666.44531,30059.87695,36.929,24.625
02/23/2016 04:10:03,8.0861,55713.64453,30085.36719,36.963,24.625
02/23/2016 04:15:04,8.083,55579.65625,30013.01367,36.863,24.625
02/23/2016 04:20:05,8.0798,55648.90625,30050.41016,36.916,24.625
02/23/2016 04:25:06,8.0775,55692.98438,30074.21094,36.948,24.625
02/23/2016 04:30:07,8.076,55510.73438,29975.79492,36.811,24.6125
02/23/2016 04:35:08,8.0733,55527.88672,29985.05664,36.824,24.575
02/23/2016 04:40:09,8.0686,55609.09375,30028.91016,36.886,24.5625
02/23/2016 04:45:10,8.0652,55464.28906,29950.71484,36.775,24.56875
02/23/2016 04:50:11,8.0627,55428.94141,29931.62695,36.751,24.5625
02/23/2016 04:55:12,8.0583,55420.8125,29927.23633,36.745,24.5625
02/23/2016 05:00:13,8.0588,55418.53906,29926.01172,36.744,24.5625
02/23/2016 05:05:14,8.0525,55414.21484,29923.67383,36.738,24.5625
02/23/2016 05:10:15,8.0499,55493.29297,29966.37695,36.797,24.55625
02/23/2016 05:15:16,8.046,55487.30859,29963.14648,36.794,24.55
02/23/2016 05:20:17,8.0438,55522.89453,29982.36133,36.82,24.54375
02/23/2016 05:25:18,8.0391,55390.41406,29910.82227,36.72,24.5125
02/23/2016 05:30:19,8.0357,55463.04688,29950.04297,36.774,24.50625
02/23/2016 05:35:20,8.0356,55523.27734,29982.56836,36.818,24.5
02/23/2016 05:40:21,8.0339,55499.71484,29969.84375,36.802,24.5
02/23/2016 05:45:22,8.0287,55475.84766,29956.95313,36.785,24.5
02/23/2016 05:50:23,8.0288,55503.91406,29972.11328,36.804,24.5
02/23/2016 05:55:29,8.0243,55565.85156,30005.55859,36.852,24.4875
02/23/2016 06:00:25,8.0229,55556.94141,30000.74414,36.844,24.4875
02/23/2016 06:05:26,8.0188,55584.48438,30015.61914,36.865,24.4875
02/23/2016 06:10:27,8.0186,55535.52344,29989.18164,36.827,24.4375
02/23/2016 06:15:28,8.0127,55680.1875,30067.30078,36.934,24.44375
02/23/2016 06:20:29,8.011,55568.16016,30006.80664,36.851,24.4375
02/23/2016 06:25:30,8.0088,55682.54688,30068.57227,36.937,24.4375
02/23/2016 06:30:31,8.0068,55586.27734,30016.58984,36.866,24.4375
02/23/2016 06:35:32,8.0033,55578.07422,30012.1582,36.86,24.4375
02/23/2016 06:40:33,8.0002,55596.82031,30022.2832,36.873,24.4375
02/23/2016 06:45:34,7.9967,55631.53906,30041.0332,36.899,24.4375
02/23/2016 06:50:35,7.9932,55736.83203,30097.88867,36.98,24.4375
02/23/2016 06:55:36,7.9892,55725.57422,30091.80859,36.972,24.475
02/23/2016 07:00:37,7.9885,55579.61719,30012.99219,36.862,24.48125
02/23/2016 07:05:38,7.9845,55562.36328,30003.67578,36.849,24.5
02/23/2016 07:10:39,7.9815,55568.73047,30007.11328,36.853,24.5
02/23/2016 07:15:40,7.9773,55568.30859,30006.88477,36.854,24.5125
02/23/2016 07:20:41,7.9752,55520.27734,29980.94922,36.818,24.5375
02/23/2016 07:25:42,7.9711,55494.61328,29967.08984,36.799,24.5625
02/23/2016 07:30:43,7.9688,55510.40234,29975.61719,36.811,24.5625
02/23/2016 07:35:44,7.9667,55522,29981.88086,36.82,24.5625
02/23/2016 07:40:45,7.9633,55564.90625,30005.04883,36.85,24.58125
02/23/2016 07:45:46,7.959,55525.60938,29983.82617,36.822,24.6125
02/23/2016 07:50:47,7.9575,55605.53906,30026.98828,36.883,24.6125
02/23/2016 07:55:48,7.9535,55644.07422,30047.79883,36.913,24.625
02/23/2016 08:00:49,7.9519,55522.27344,29982.02539,36.82,24.625
02/23/2016 08:05:50,7.9491,55541.65234,29992.49023,36.836,24.625
02/23/2016 08:10:51,7.9444,55630.85156,30040.66016,36.902,24.65
02/23/2016 08:15:52,7.9433,55655.25781,30053.83594,36.922,24.65
02/23/2016 08:20:53,7.9414,55459.19922,29947.9668,36.774,24.68125
02/23/2016 08:25:54,7.9347,55511.65234,29976.28906,36.815,24.6875
02/23/2016 08:30:55,7.9351,55507.03516,29973.79688,36.811,24.6875
02/23/2016 08:35:57,7.9287,55573.07422,30009.46094,36.861,24.6875
02/23/2016 08:40:57,7.929,55474.39063,29956.17188,36.787,24.7125
02/23/2016 08:45:58,7.925,55454.95313,29945.67383,36.772,24.73125
02/23/2016 08:50:59,7.9223,55531.70703,29987.12109,36.829,24.74375
02/23/2016 08:56:01,7.9175,55523.44531,29982.6582,36.824,24.75
02/23/2016 09:01:01,7.9152,55525.51563,29983.77734,36.824,24.75
02/23/2016 09:06:02,7.9138,55505.00781,29972.70313,36.81,24.75
02/23/2016 09:11:03,7.9117,55556.89844,30000.72461,36.847,24.75
02/23/2016 09:16:05,7.9069,55576.61328,30011.36914,36.864,24.7625
02/23/2016 09:21:06,7.9066,55511.07422,29975.97656,36.815,24.775
02/23/2016 09:26:07,7.9024,55511.67578,29976.30078,36.815,24.8
02/23/2016 09:31:08,7.902,55602.5,30025.34961,36.884,24.8125
02/23/2016 09:36:09,7.9011,55568.10156,30006.77344,36.859,24.8125
02/23/2016 09:41:10,7.8989,55543.35938,29993.41406,36.839,24.8125
02/23/2016 09:46:11,7.8963,55543.98828,29993.75195,36.842,24.8125
02/23/2016 09:51:12,7.8935,55540.36328,29991.79492,36.839,24.8125
02/23/2016 09:56:13,7.8909,55481.78906,29960.16602,36.793,24.825
02/23/2016 10:01:14,7.8905,55547.8125,29995.81836,36.844,24.825
02/23/2016 10:06:15,7.8898,55439.79688,29937.48828,36.763,24.8625
02/23/2016 10:11:16,7.8882,55473.38672,29955.62891,36.788,24.8625
02/23/2016 10:16:17,7.8859,55504.14844,29972.24023,36.811,24.875
02/23/2016 10:21:18,7.8833,55482.625,29960.61523,36.795,24.875
02/23/2016 10:26:19,7.8825,55468.38672,29952.92969,36.784,24.875
